id,source_id,target_id,relation_type,status,description,evidence,owner,last_verified_at,notes
REL-MARKETS-018,SOAR-API-MARKET-UNIVERSE-GET,SOAR-CONTROLLER-MARKETS,routes_to,verified_local,Market universe detail route is handled by the markets controller.,apps/api/src/modules/markets/markets.routes.ts,Backend,2026-05-24,
REL-MARKETS-019,SOAR-API-MARKET-CATALOG,SOAR-CONTROLLER-MARKETS,routes_to,verified_local,Market catalog route is handled by the markets controller.,apps/api/src/modules/markets/markets.routes.ts,Backend,2026-05-24,
REL-MARKETS-020,SOAR-API-MARKET-UNIVERSE-CREATE,SOAR-CONTROLLER-MARKETS,routes_to,verified_local,Market universe create route is handled by the markets controller.,apps/api/src/modules/markets/markets.routes.ts,Backend,2026-05-24,
REL-MARKETS-021,SOAR-API-MARKET-UNIVERSE-UPDATE,SOAR-CONTROLLER-MARKETS,routes_to,verified_local,Market universe update route is handled by the markets controller.,apps/api/src/modules/markets/markets.routes.ts,Backend,2026-05-24,
REL-MARKETS-022,SOAR-API-MARKET-UNIVERSE-DELETE,SOAR-CONTROLLER-MARKETS,routes_to,verified_local,Market universe delete route is handled by the markets controller.,apps/api/src/modules/markets/markets.routes.ts,Backend,2026-05-24,
REL-MARKETS-023,SOAR-CONTROLLER-MARKETS,SOAR-TYPES-MARKETS,validates_with,verified_local,Markets controller parses catalog and universe payloads through DTO schemas.,apps/api/src/modules/markets/markets.controller.ts,Backend,2026-05-24,
REL-MARKETS-024,SOAR-CONTROLLER-MARKETS,SOAR-SERVICE-MARKETS,calls,verified_local,Markets controller delegates catalog and universe lifecycle work to the markets service.,apps/api/src/modules/markets/markets.controller.ts,Backend,2026-05-24,
REL-MARKETS-025,SOAR-SERVICE-MARKETS,SOAR-SERVICE-EXCHANGE-MARKET-CATALOG,uses,verified_local,Markets service resolves catalog entries through the exchange market catalog service.,apps/api/src/modules/markets/markets.service.ts,Backend,2026-05-24,
REL-MARKETS-026,SOAR-SERVICE-MARKETS,SOAR-SERVICE-MARKET-CATALOG-SYMBOL-RESOLVER,uses,verified_local,Markets service uses catalog-backed symbol resolution for universe sync.,apps/api/src/modules/markets/markets.service.ts,Backend,2026-05-24,
REL-MARKETS-027,SOAR-SERVICE-MARKETS,SOAR-DB-MARKET-UNIVERSE,reads_writes,verified_local,Markets service persists market universe lifecycle state.,apps/api/src/modules/markets/markets.service.ts,Backend,2026-05-24,
REL-MARKETS-028,SOAR-SERVICE-MARKETS,SOAR-DB-SYMBOL-GROUP,reads_writes,verified_local,Markets service updates dependent symbol groups when universe symbol scope changes.,apps/api/src/modules/markets/markets.service.ts,Backend,2026-05-24,
REL-MARKETS-029,SOAR-SERVICE-MARKETS,SOAR-DB-BOT,guards_against,verified_local,Markets service checks active bot usage before update or delete.,apps/api/src/modules/markets/markets.service.ts,Backend,2026-05-24,
REL-MARKETS-030,SOAR-SERVICE-MARKETS,SOAR-DB-BOT-MARKET-GROUP,guards_against,verified_local,Markets service checks canonical bot market-group usage before mutation.,apps/api/src/modules/markets/markets.service.ts,Backend,2026-05-24,
REL-MARKETS-031,SOAR-FEATURE-MARKETS,SOAR-FEATURE-BOT-SETUP,feeds,verified_local,Market universes feed bot setup market-group selection.,docs/modules/web-bots.md,Product,2026-05-24,
REL-MARKETS-032,SOAR-FEATURE-MARKETS,SOAR-FEATURE-BOT-RUNTIME,feeds,verified_local,Market universe symbol scope feeds runtime bot market topology.,docs/architecture/04_runtime-contexts.md,Product,2026-05-24,
REL-MARKETS-033,SOAR-FEATURE-MARKETS,SOAR-TEST-MARKETS-API,verified_by,verified_local,Markets backend behavior is covered by API tests.,apps/api/src/modules/markets/markets.e2e.test.ts,QA,2026-05-24,
REL-MARKETS-034,SOAR-FEATURE-MARKETS,SOAR-TEST-MARKETS-WEB,verified_by,verified_local,Markets frontend behavior is covered by page and component tests.,apps/web/src/features/markets/components/MarketUniverseForm.test.tsx,QA,2026-05-24,
REL-MARKETS-035,SOAR-FEATURE-MARKETS,SOAR-DOC-API-MARKETS,documented_by,verified_local,Markets backend behavior is documented by the API markets module deep-dive.,docs/modules/api-markets.md,Documentation,2026-05-24,
REL-MARKETS-036,SOAR-FEATURE-MARKETS,SOAR-DOC-WEB-MARKETS,documented_by,verified_local,Markets frontend behavior is documented by the Web markets module deep-dive.,docs/modules/web-markets.md,Documentation,2026-05-24,
REL-BACKTESTS-001,SOAR-FEATURE-BACKTESTS,SOAR-PAGE-BACKTESTS-LIST,has_entrypoint,verified_local,Backtests has a canonical run list route.,apps/web/src/app/dashboard/backtests/list/page.tsx,Frontend,2026-05-24,
REL-BACKTESTS-002,SOAR-FEATURE-BACKTESTS,SOAR-PAGE-BACKTEST-CREATE,has_entrypoint,verified_local,Backtests has a create route.,apps/web/src/app/dashboard/backtests/create/page.tsx,Frontend,2026-05-24,
REL-BACKTESTS-003,SOAR-FEATURE-BACKTESTS,SOAR-PAGE-BACKTEST-DETAIL,has_entrypoint,verified_local,Backtests has a run detail route.,apps/web/src/app/dashboard/backtests/[id]/page.tsx,Frontend,2026-05-24,
REL-BACKTESTS-004,SOAR-PAGE-BACKTESTS-LIST,SOAR-COMP-BACKTESTS-LIST-VIEW,renders,verified_local,Backtests list page renders BacktestsListView.,apps/web/src/app/dashboard/backtests/list/page.tsx,Frontend,2026-05-24,
REL-BACKTESTS-005,SOAR-PAGE-BACKTEST-CREATE,SOAR-COMP-BACKTEST-CREATE-FORM,renders,verified_local,Backtest create page renders BacktestCreateForm.,apps/web/src/app/dashboard/backtests/create/page.tsx,Frontend,2026-05-24,
REL-BACKTESTS-006,SOAR-PAGE-BACKTEST-DETAIL,SOAR-COMP-BACKTEST-RUN-DETAILS,renders,verified_local,Backtest detail page renders BacktestRunDetails.,apps/web/src/app/dashboard/backtests/[id]/page.tsx,Frontend,2026-05-24,
REL-BACKTESTS-007,SOAR-COMP-BACKTESTS-LIST-VIEW,SOAR-SERVICE-WEB-BACKTESTS,calls,verified_local,Backtests list view calls the Web backtests API service.,apps/web/src/features/backtest/components/BacktestsListView.tsx,Frontend,2026-05-24,
REL-BACKTESTS-008,SOAR-COMP-BACKTEST-CREATE-FORM,SOAR-SERVICE-WEB-BACKTESTS,calls,verified_local,Backtest create form calls the Web backtests API service.,apps/web/src/features/backtest/components/BacktestCreateForm.tsx,Frontend,2026-05-24,
REL-BACKTESTS-009,SOAR-COMP-BACKTEST-RUN-DETAILS,SOAR-SERVICE-WEB-BACKTESTS,calls,verified_local,Backtest details calls the Web backtests API service.,apps/web/src/features/backtest/components/BacktestRunDetails.tsx,Frontend,2026-05-24,
REL-BACKTESTS-010,SOAR-COMP-BACKTEST-RUN-DETAILS,SOAR-SERVICE-BACKTEST-WEB-VIEWMODEL,uses,verified_local,Backtest details uses view-model and timeline presenter utilities.,apps/web/src/features/backtest/utils/backtestRunDetailsViewModel.ts,Frontend,2026-05-24,
REL-BACKTESTS-011,SOAR-COMP-BACKTEST-RUN-DETAILS,SOAR-COMP-BACKTEST-DETAIL-PRESENTERS,composes,verified_local,Backtest details composes tab panel chart and header presenters.,apps/web/src/features/backtest/components/BacktestRunDetailsTabPanels.tsx,Frontend,2026-05-24,
REL-BACKTESTS-012,SOAR-SERVICE-WEB-BACKTESTS,SOAR-API-BACKTEST-RUN-LIST,calls,verified_local,Web backtests service calls run list endpoint.,apps/web/src/features/backtest/services/backtests.service.ts,Frontend,2026-05-24,
REL-BACKTESTS-013,SOAR-SERVICE-WEB-BACKTESTS,SOAR-API-BACKTEST-RUN-GET,calls,verified_local,Web backtests service calls run detail endpoint.,apps/web/src/features/backtest/services/backtests.service.ts,Frontend,2026-05-24,
REL-BACKTESTS-014,SOAR-SERVICE-WEB-BACKTESTS,SOAR-API-BACKTEST-RUN-TRADES,calls,verified_local,Web backtests service calls run trades endpoint.,apps/web/src/features/backtest/services/backtests.service.ts,Frontend,2026-05-24,
REL-BACKTESTS-015,SOAR-SERVICE-WEB-BACKTESTS,SOAR-API-BACKTEST-RUN-REPORT,calls,verified_local,Web backtests service calls run report endpoint.,apps/web/src/features/backtest/services/backtests.service.ts,Frontend,2026-05-24,
REL-BACKTESTS-016,SOAR-SERVICE-WEB-BACKTESTS,SOAR-API-BACKTEST-RUN-TIMELINE,calls,verified_local,Web backtests service calls timeline endpoint.,apps/web/src/features/backtest/services/backtests.service.ts,Frontend,2026-05-24,
REL-BACKTESTS-017,SOAR-SERVICE-WEB-BACKTESTS,SOAR-API-BACKTEST-RUN-CREATE,calls,verified_local,Web backtests service calls run create endpoint.,apps/web/src/features/backtest/services/backtests.service.ts,Frontend,2026-05-24,
REL-BACKTESTS-018,SOAR-SERVICE-WEB-BACKTESTS,SOAR-API-BACKTEST-RUN-DELETE,calls,verified_local,Web backtests service calls run delete endpoint.,apps/web/src/features/backtest/services/backtests.service.ts,Frontend,2026-05-24,
REL-BACKTESTS-019,SOAR-API-BACKTEST-RUN-LIST,SOAR-CONTROLLER-BACKTESTS,routes_to,verified_local,Run list route is handled by backtests controller.,apps/api/src/modules/backtests/backtests.routes.ts,Backend,2026-05-24,
REL-BACKTESTS-020,SOAR-API-BACKTEST-RUN-CREATE,SOAR-CONTROLLER-BACKTESTS,routes_to,verified_local,Run create route is handled by backtests controller.,apps/api/src/modules/backtests/backtests.routes.ts,Backend,2026-05-24,
REL-BACKTESTS-021,SOAR-API-BACKTEST-RUN-TIMELINE,SOAR-CONTROLLER-BACKTESTS,routes_to,verified_local,Timeline route is handled by backtests controller.,apps/api/src/modules/backtests/backtests.routes.ts,Backend,2026-05-24,
REL-BACKTESTS-022,SOAR-CONTROLLER-BACKTESTS,SOAR-TYPES-BACKTESTS,validates_with,verified_local,Backtests controller parses create list trades and timeline DTOs.,apps/api/src/modules/backtests/backtests.controller.ts,Backend,2026-05-24,
REL-BACKTESTS-023,SOAR-CONTROLLER-BACKTESTS,SOAR-SERVICE-BACKTESTS,calls,verified_local,Backtests controller delegates lifecycle work to backtests service.,apps/api/src/modules/backtests/backtests.controller.ts,Backend,2026-05-24,
REL-BACKTESTS-024,SOAR-SERVICE-BACKTESTS,SOAR-SERVICE-BACKTEST-RANGE,uses,verified_local,Backtests service resolves symbols ranges and timeline windows through range service.,apps/api/src/modules/backtests/backtestRange.service.ts,Backend,2026-05-24,
REL-BACKTESTS-025,SOAR-SERVICE-BACKTESTS,SOAR-SERVICE-BACKTEST-RUN-QUEUE,uses,verified_local,Backtests service enqueues run jobs.,apps/api/src/modules/backtests/backtestRunQueue.ts,Backend,2026-05-24,
REL-BACKTESTS-026,SOAR-SERVICE-BACKTEST-RUN-QUEUE,SOAR-SERVICE-BACKTEST-RUN-JOB,executes,verified_local,Backtest run queue executes run jobs.,apps/api/src/modules/backtests/backtestRunQueue.ts,Backend,2026-05-24,
REL-BACKTESTS-027,SOAR-SERVICE-BACKTEST-RUN-JOB,SOAR-SERVICE-BACKTEST-DATA-GATEWAY,uses,verified_local,Backtest run job uses market data gateway.,apps/api/src/modules/backtests/backtestRunJob.ts,Backend,2026-05-24,
REL-BACKTESTS-028,SOAR-SERVICE-BACKTEST-RUN-JOB,SOAR-SERVICE-BACKTEST-REPLAY-CORE,uses,verified_local,Backtest run job executes replay core.,apps/api/src/modules/backtests/backtestRunJob.ts,Backend,2026-05-24,
REL-BACKTESTS-029,SOAR-SERVICE-BACKTEST-REPLAY-CORE,SOAR-SERVICE-BACKTEST-FILL-MODEL,uses,verified_local,Replay core uses the backtest fill model for simulated execution.,apps/api/src/modules/backtests/backtestFillModel.ts,Backend,2026-05-24,
REL-BACKTESTS-030,SOAR-SERVICE-BACKTEST-RUN-JOB,SOAR-SERVICE-BACKTEST-REPORT-LIFECYCLE,uses,verified_local,Backtest run job updates report lifecycle state.,apps/api/src/modules/backtests/backtestReportLifecycle.service.ts,Backend,2026-05-24,
REL-BACKTESTS-031,SOAR-SERVICE-BACKTESTS,SOAR-SERVICE-BACKTEST-STRATEGY-SNAPSHOTS,uses,verified_local,Backtests service resolves immutable strategy and market context snapshots.,apps/api/src/modules/backtests/backtestStrategyLinkSnapshots.ts,Backend,2026-05-24,
REL-BACKTESTS-032,SOAR-SERVICE-BACKTESTS,SOAR-DB-BACKTEST-RUN,reads_writes,verified_local,Backtests service persists and reads BacktestRun rows.,apps/api/src/modules/backtests/backtests.repository.ts,Backend,2026-05-24,
REL-BACKTESTS-033,SOAR-SERVICE-BACKTEST-RUN-JOB,SOAR-DB-BACKTEST-TRADE,writes,verified_local,Backtest run job persists simulated trades.,apps/api/src/modules/backtests/backtestRunJob.ts,Backend,2026-05-24,
REL-BACKTESTS-034,SOAR-SERVICE-BACKTEST-REPORT-LIFECYCLE,SOAR-DB-BACKTEST-REPORT,reads_writes,verified_local,Report lifecycle service persists report output.,apps/api/src/modules/backtests/backtestReportLifecycle.service.ts,Backend,2026-05-24,
REL-BACKTESTS-035,SOAR-FEATURE-BACKTESTS,SOAR-FEATURE-STRATEGIES,depends_on,verified_local,Backtest run creation depends on strategy context and snapshots.,docs/modules/api-backtests.md,Product,2026-05-24,
REL-BACKTESTS-036,SOAR-FEATURE-BACKTESTS,SOAR-FEATURE-MARKETS,depends_on,verified_local,Backtest run creation depends on market universe symbol scope.,docs/modules/api-backtests.md,Product,2026-05-24,
REL-BACKTESTS-037,SOAR-FEATURE-BACKTESTS,SOAR-FEATURE-REPORTS,feeds,verified_local,Backtest reports and trade data feed reports surfaces.,docs/modules/api-reports.md,Product,2026-05-24,
REL-BACKTESTS-038,SOAR-FEATURE-BACKTESTS,SOAR-TEST-BACKTESTS-API,verified_by,verified_local,Backtest backend behavior is covered by API/service tests.,apps/api/src/modules/backtests/backtests.e2e.test.ts,QA,2026-05-24,
REL-BACKTESTS-039,SOAR-FEATURE-BACKTESTS,SOAR-TEST-BACKTEST-REPLAY,verified_by,verified_local,Backtest replay behavior is covered by replay/parity tests.,apps/api/src/modules/backtests/backtestReplayCore.test.ts,QA,2026-05-24,
REL-BACKTESTS-040,SOAR-FEATURE-BACKTESTS,SOAR-TEST-BACKTESTS-WEB,verified_by,verified_local,Backtest frontend behavior is covered by Web tests.,apps/web/src/features/backtest/components/BacktestRunDetails.test.tsx,QA,2026-05-24,
REL-BACKTESTS-041,SOAR-FEATURE-BACKTESTS,SOAR-DOC-API-BACKTESTS,documented_by,verified_local,Backtest backend behavior is documented by the API backtests module deep-dive.,docs/modules/api-backtests.md,Documentation,2026-05-24,
REL-BACKTESTS-042,SOAR-FEATURE-BACKTESTS,SOAR-DOC-WEB-BACKTESTS,documented_by,verified_local,Backtest frontend behavior is documented by the Web backtest module deep-dive.,docs/modules/web-backtest.md,Documentation,2026-05-24,
REL-REPORTS-001,SOAR-FEATURE-REPORTS,SOAR-PAGE-REPORTS,has_entrypoint,verified_local,Reports has a canonical dashboard route.,apps/web/src/app/dashboard/reports/page.tsx,Frontend,2026-05-24,
REL-REPORTS-002,SOAR-PAGE-REPORTS,SOAR-COMP-PERFORMANCE-REPORTS-VIEW,renders,verified_local,Reports page renders PerformanceReportsView.,apps/web/src/app/dashboard/reports/page.tsx,Frontend,2026-05-24,
REL-REPORTS-003,SOAR-COMP-PERFORMANCE-REPORTS-VIEW,SOAR-SERVICE-WEB-REPORTS,calls,verified_local,PerformanceReportsView calls the Web reports service for cross-mode metrics.,apps/web/src/features/reports/components/PerformanceReportsView.tsx,Frontend,2026-05-24,
REL-REPORTS-004,SOAR-COMP-PERFORMANCE-REPORTS-VIEW,SOAR-SERVICE-WEB-BACKTESTS,calls,verified_local,PerformanceReportsView calls the Web backtests service for completed runs and per-run reports.,apps/web/src/features/reports/components/PerformanceReportsView.tsx,Frontend,2026-05-24,
REL-REPORTS-005,SOAR-SERVICE-WEB-REPORTS,SOAR-API-REPORTS-CROSS-MODE-PERFORMANCE,calls,verified_local,Web reports service calls the cross-mode performance endpoint.,apps/web/src/features/reports/services/reports.service.ts,Frontend,2026-05-24,
REL-REPORTS-006,SOAR-SERVICE-WEB-BACKTESTS,SOAR-API-BACKTEST-RUN-LIST,calls,verified_local,Reports view uses the backtest run list endpoint through the Web backtests service.,apps/web/src/features/reports/components/PerformanceReportsView.tsx,Frontend,2026-05-24,
REL-REPORTS-007,SOAR-SERVICE-WEB-BACKTESTS,SOAR-API-BACKTEST-RUN-REPORT,calls,verified_local,Reports view uses the per-run report endpoint through the Web backtests service.,apps/web/src/features/reports/components/PerformanceReportsView.tsx,Frontend,2026-05-24,
REL-REPORTS-008,SOAR-API-REPORTS-CROSS-MODE-PERFORMANCE,SOAR-CONTROLLER-REPORTS,routes_to,verified_local,Cross-mode route is handled by reports controller.,apps/api/src/modules/reports/reports.routes.ts,Backend,2026-05-24,
REL-REPORTS-009,SOAR-CONTROLLER-REPORTS,SOAR-SERVICE-REPORTS,calls,verified_local,Reports controller delegates cross-mode payload creation to reports service.,apps/api/src/modules/reports/reports.controller.ts,Backend,2026-05-24,
REL-REPORTS-010,SOAR-SERVICE-REPORTS,SOAR-SERVICE-REPORT-MODE-AGGREGATOR,uses,verified_local,Reports service uses aggregateModePerformance for each mode row.,apps/api/src/modules/reports/reports.service.ts,Backend,2026-05-24,
REL-REPORTS-011,SOAR-SERVICE-REPORTS,SOAR-DB-BACKTEST-REPORT,reads,verified_local,Reports service reads backtest report rows for BACKTEST summary data.,apps/api/src/modules/reports/reports.service.ts,Backend,2026-05-24,
REL-REPORTS-012,SOAR-SERVICE-REPORTS,SOAR-DB-TRADE,reads,verified_local,Reports service reads trade rows for PAPER and LIVE summary data.,apps/api/src/modules/reports/reports.service.ts,Backend,2026-05-24,
REL-REPORTS-013,SOAR-SERVICE-REPORTS,SOAR-DB-BOT,reads,verified_local,Reports service includes bot relation for legacy execution-mode fallback.,apps/api/src/modules/reports/reports.service.ts,Backend,2026-05-24,
REL-REPORTS-014,SOAR-SERVICE-REPORT-MODE-AGGREGATOR,SOAR-DB-BACKTEST-REPORT,aggregates,verified_local,Mode aggregator consumes backtest report metrics for BACKTEST row calculations.,apps/api/src/modules/reports/reports.service.test.ts,Backend,2026-05-24,
REL-REPORTS-015,SOAR-SERVICE-REPORT-MODE-AGGREGATOR,SOAR-DB-TRADE,aggregates,verified_local,Mode aggregator consumes trade metrics for PAPER and LIVE row calculations.,apps/api/src/modules/reports/reports.service.test.ts,Backend,2026-05-24,
REL-REPORTS-016,SOAR-FEATURE-REPORTS,SOAR-FEATURE-BACKTESTS,depends_on,verified_local,Reports consumes completed backtest runs and report data.,docs/modules/web-reports.md,Product,2026-05-24,
REL-REPORTS-017,SOAR-FEATURE-REPORTS,SOAR-FEATURE-BOT-RUNTIME,depends_on,verified_local,Reports uses runtime trade data and execution-mode snapshots produced by trading flows.,docs/modules/api-reports.md,Product,2026-05-24,
REL-REPORTS-018,SOAR-FEATURE-REPORTS,SOAR-DB-BACKTEST-TRADE,reads,verified_local,Reports feature is coupled to the backtest trade read model through backtest report surfaces.,docs/modules/web-reports.md,Data,2026-05-24,
REL-REPORTS-019,SOAR-FEATURE-REPORTS,SOAR-TEST-REPORTS-API,verified_by,verified_local,Reports backend behavior is covered by API e2e and service tests.,apps/api/src/modules/reports/reports.e2e.test.ts,QA,2026-05-24,
REL-REPORTS-020,SOAR-FEATURE-REPORTS,SOAR-TEST-REPORTS-WEB,verified_by,verified_local,Reports frontend behavior is covered by route and component tests.,apps/web/src/features/reports/components/PerformanceReportsView.test.tsx,QA,2026-05-24,
REL-REPORTS-021,SOAR-FEATURE-REPORTS,SOAR-DOC-API-REPORTS,documented_by,verified_local,Reports backend behavior is documented by the API reports module deep-dive.,docs/modules/api-reports.md,Documentation,2026-05-24,
REL-REPORTS-022,SOAR-FEATURE-REPORTS,SOAR-DOC-WEB-REPORTS,documented_by,verified_local,Reports frontend behavior is documented by the Web reports module deep-dive.,docs/modules/web-reports.md,Documentation,2026-05-24,
REL-REPORTS-023,SOAR-DOC-WEB-REPORTS,SOAR-DOC-API-REPORTS,depends_on,verified_local,Web reports documentation references the API reports contract.,docs/modules/web-reports.md,Documentation,2026-05-24,
REL-REPORTS-024,SOAR-TEST-REPORTS-WEB,SOAR-COMP-PERFORMANCE-REPORTS-VIEW,verifies,verified_local,Reports Web tests verify PerformanceReportsView states and partial-success rendering.,apps/web/src/features/reports/components/PerformanceReportsView.test.tsx,QA,2026-05-24,
